what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227282490625
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1227282509046
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1227282510578
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227282511625
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227282530828
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227282537390
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227282542859
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227282543281
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227282555515
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227282562312
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227282603000
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227282605375
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227282607781
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227282619468
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1227282620890
closed,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227282620890
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227282623296
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1227282631640
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1227282636250
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227282639125
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.properties,1227282639140
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227282639890
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227282641609
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227282642750
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227282644187
