what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227366514312
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1227366524250
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1227366526625
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227366527671
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227366540750
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227366540765
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227366540875
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227366558781
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1227366560078
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1227366560890
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227366561343
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227366573015
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227366582296
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1227366585875
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1227366586125
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1227366586343
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1227366586531
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227366589625
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227366592359
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227366593812
executed,command,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search.ui.openSearchDialog,1227366593812
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227366594328
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1227366594359
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227366599531
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227366600343
