what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227365787140
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227365791156
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.rename,1227365791187
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227365793078
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1227365794265
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1227365794906
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227365797468
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227365799359
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227365802078
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227365803296
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227365804718
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227365976640
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227365979062
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227366003484
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227366008000
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227366014062
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227366015000
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227366048781
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1227366051125
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227366052203
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1227366053500
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1227366054937
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227366056156
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227366075703
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1227366076656
