what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227280664281
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1227280665484
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227280669375
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1227280696593
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227280700343
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.properties,1227280700390
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1227280702718
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227280703015
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227280709078
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227280711031
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1227280712359
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227280742843
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227280854453
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1227280867625
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227280869656
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1227280877484
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227280994609
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1227280994656
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1227280997859
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227280998312
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227280998671
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1227281001000
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1227281011265
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227281013406
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227281015312
