what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227280383375
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227280383421
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227280492296
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227280497296
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1227280523234
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1227280530093
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1227280530578
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227280535921
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.properties,1227280535953
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1227280538375
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227280538718
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227280576203
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227280577250
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227280581750
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227280585093
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1227280622562
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1227280624453
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227280631328
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.properties,1227280631359
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1227280633656
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227280634171
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227280635390
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227280635390
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227280639750
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227280640703
