what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1227368617265
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227368617531
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227368619156
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227368621031
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227368689890
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227368713937
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227368716093
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227368720750
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227368733140
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1227368735968
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1227368738265
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227368740312
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1227368747421
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227368749593
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1227368756484
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1227368760796
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227368761468
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227368767640
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227368777218
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1227368779453
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227368779765
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1227368785640
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1227368789062
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1227368790078
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227368790359
