what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1227355780390
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227355781125
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227355781218
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1227355789640
closed,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227355789640
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1227355793687
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227355794890
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227355796281
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1227355796312
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227355798125
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227355798218
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1227355816531
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1227355820750
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227355821578
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1227355822203
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227355823015
executed,command,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search.ui.openSearchDialog,1227355823031
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227355823609
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1227355823625
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1227355824250
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227355832453
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227355833937
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227355836375
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227355838890
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227355839812
