what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227451436781
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1227451440937
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227451443687
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227451454765
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227451459765
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227451463906
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227451466000
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227451466625
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227451467140
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227451467515
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227451468156
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1227451469046
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227451469359
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227451472937
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227451474609
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227451483218
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227451487921
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227451499062
closed,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227451501968
stopped,bundle,org.eclipse.emf.mint.ui,0.7.1.v200809162149,org.eclipse.emf.mint.ui,1227451503828
stopped,bundle,org.eclipse.emf.search.codegen,0.7.0.v200806130939,org.eclipse.emf.search.codegen,1227451503828
stopped,bundle,org.eclipse.emf.ecoretools.diagram.search,0.7.0.v200806130939,org.eclipse.emf.ecoretools.diagram.search,1227451503828
stopped,bundle,org.eclipse.uml2.diagram.clazz.search,0.7.0.v200806130939,org.eclipse.uml2.diagram.clazz.search,1227451503828
stopped,bundle,org.eclipse.uml2.search.common.ui,0.7.0.v200806130939,org.eclipse.uml2.search.common.ui,1227451503859
stopped,bundle,org.eclipse.emf.search.common.ui,0.7.0.v200806130939,org.eclipse.emf.search.common.ui,1227451503890
