what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1227367104031
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1227367107640
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1227367116953
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227367117546
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1227367146265
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227367147187
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1227367151890
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1227367154437
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1227367154906
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1227367158640
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227367161250
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227367162171
executed,command,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search.ui.openSearchDialog,1227367162187
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227367162703
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1227367162718
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227367171078
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227367172750
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227367176093
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227367176906
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1227367177593
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227367183250
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227367184718
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1227367202453
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1227367202687
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1227367202906
