what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227369587171
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227369653328
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227369663125
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227369678515
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227369725000
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227369725015
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227369727031
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227369806890
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227369861718
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227369889859
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227369930359
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227369932609
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227369994187
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227370123000
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227370124921
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1227370154734
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1227370156328
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227370161140
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227370165187
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1227370165828
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227370172781
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227370172890
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1227370178031
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1227370178453
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.textStart,1227370180015
