what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227342856640
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227342865203
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1227342865234
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227342866781
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1227342869140
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227342869828
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1227342871062
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227342872390
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1227342874875
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227342875156
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227342876718
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1227342881265
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227342881453
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1227342888890
started,bundle,org.eclipse.pde.core,3.4.0.v20080903-1700,org.eclipse.pde.core,1227342889171
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.open.editor,1227342891843
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227342891859
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227342891984
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227342893125
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227342896453
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227342908796
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1227342909546
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227342911593
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1227342914156
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227342916750
