what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1227346185375
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227346208250
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227346246140
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1227346249703
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227346249968
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227346263906
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1227346264953
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227346266609
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1227346267968
closed,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227346267968
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1227346269093
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227346272421
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1227346273203
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227346273484
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227346274656
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1227346276046
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227346279046
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227346283875
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1227346287531
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227346287906
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227346288000
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227346309281
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227346327968
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1227346332390
opened,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1227346332703
