what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227368097140
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227368100796
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227368101890
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227368103250
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227368166640
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1227368211312
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1227368213578
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1227368214562
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227368214828
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227368215328
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1227368217593
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227368220203
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227368220734
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227368227468
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227368229578
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227368256062
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1227368269421
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227368270843
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227368271359
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227368275218
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227368285750
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1227368287109
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1227368288984
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227368289687
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1227368293000
