what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1227343325968
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1227343327093
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227343327656
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1227343331984
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227343332265
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227343333859
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227343336593
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227343338203
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227343338359
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.textStart,1227343341000
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227343348515
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227343396125
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227343398562
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227343401343
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1227343404921
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1227343406296
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227343409265
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227343420687
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227343469406
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1227343470265
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227343475671
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227343499656
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227343509171
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227343519218
opened,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1227343535046
