what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.properties,1227283113765
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1227283114656
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227283114937
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227283115546
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1227283117593
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227283118015
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227283119828
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227283119984
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227283125125
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227283170390
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.properties,1227283170406
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1227283173296
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227283173578
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227283174234
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227283174296
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227283176406
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1227283184890
closed,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227283184890
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1227283185421
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227283185703
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227283186218
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1227283189546
closed,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1227283189546
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1227283192500
closed,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1227283192500
