what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1227350152187
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1227350160328
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1227350160828
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227350162000
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227350167859
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227350168843
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227350186375
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1227350189515
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227350190375
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227350268968
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227350271484
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227350280687
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1227350282828
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1227350283484
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227350284109
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227350298968
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227350300015
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227350302656
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227350308609
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227350315234
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227350350937
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227350354390
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227350355343
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227350369125
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227350370609
