what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227351219406
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227351223390
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227351227875
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227351242812
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227351244906
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227351255156
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227351257656
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227351262015
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227351264187
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227351268531
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227351269562
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227351278343
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227351289046
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227351292703
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227351298765
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227351313734
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227351327343
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227351351484
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1227351358156
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227351359671
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1227351425265
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1227351426781
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1227351432125
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1227351433453
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227351436078
