what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227368791828
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1227368795734
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1227368799140
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1227368799531
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227368801046
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227368801296
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1227368806578
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1227368808578
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1227368809406
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227368809703
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227368811203
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1227368813578
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1227368816328
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1227368816968
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227368817250
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227368818687
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1227368822359
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1227368824406
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1227368824796
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227368825078
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227368826515
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1227368828937
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1227368830640
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1227368830984
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227368831265
