what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227282644875
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227282646250
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227282647328
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227282660125
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227282661328
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227282666953
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1227282669671
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227282670093
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227282670156
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1227282671437
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1227282677921
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1227282680687
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1227282681640
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1227282682734
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227282685281
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1227282686046
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227282686343
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227282687062
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1227282688796
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227282690250
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227282691359
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227282691968
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227282692578
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1227282695671
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227282697078
