what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1227369263468
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227369264765
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.hippieCompletion,1227369267578
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227369280875
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227369313250
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1227369316031
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227369316921
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227369319437
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227369324609
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.DebugLast,1227369326375
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227369328046
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227369332156
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1227369333843
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227369334828
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1227369338640
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1227369341125
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227369342125
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1227369343218
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227369343500
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227369345359
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.DebugLast,1227369346125
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1227369349578
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227369357859
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227369392171
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1227369393531
